source,target,edge_type
E00075,H022,AT_HOSPITAL
E00076,H014,AT_HOSPITAL
E00077,H026,AT_HOSPITAL
E00078,H047,AT_HOSPITAL
E00079,H037,AT_HOSPITAL
E00080,H032,AT_HOSPITAL
E00081,H025,AT_HOSPITAL
E00082,H009,AT_HOSPITAL
E00083,H018,AT_HOSPITAL
E00084,H050,AT_HOSPITAL
E00085,H026,AT_HOSPITAL
E00086,H023,AT_HOSPITAL
E00087,H021,AT_HOSPITAL
E00088,H011,AT_HOSPITAL
E00089,H006,AT_HOSPITAL
E00090,H033,AT_HOSPITAL
E00091,H023,AT_HOSPITAL
E00092,H034,AT_HOSPITAL
E00093,H050,AT_HOSPITAL
E00094,H019,AT_HOSPITAL
E00095,H032,AT_HOSPITAL
E00096,H025,AT_HOSPITAL
E00097,H045,AT_HOSPITAL
E00098,H005,AT_HOSPITAL
E00099,H019,AT_HOSPITAL
E00100,H003,AT_HOSPITAL
E00101,H026,AT_HOSPITAL
E00102,H012,AT_HOSPITAL
E00103,H031,AT_HOSPITAL
E00104,H030,AT_HOSPITAL
E00105,H038,AT_HOSPITAL
E00106,H024,AT_HOSPITAL
E00107,H011,AT_HOSPITAL
E00108,H033,AT_HOSPITAL
E00109,H017,AT_HOSPITAL
E00110,H034,AT_HOSPITAL
E00111,H043,AT_HOSPITAL
E00112,H042,AT_HOSPITAL
E00113,H034,AT_HOSPITAL
E00114,H010,AT_HOSPITAL
E00115,H050,AT_HOSPITAL
E00116,H039,AT_HOSPITAL
E00117,H018,AT_HOSPITAL
E00118,H031,AT_HOSPITAL
E00119,H034,AT_HOSPITAL
E00120,H009,AT_HOSPITAL
E00121,H007,AT_HOSPITAL
E00122,H019,AT_HOSPITAL
E00123,H003,AT_HOSPITAL
E00124,H037,AT_HOSPITAL
E00125,H040,AT_HOSPITAL
E00126,H013,AT_HOSPITAL
E00127,H006,AT_HOSPITAL
E00128,H013,AT_HOSPITAL
E00129,H025,AT_HOSPITAL
E00130,H006,AT_HOSPITAL
E00131,H026,AT_HOSPITAL
E00132,H014,AT_HOSPITAL
E00133,H030,AT_HOSPITAL
E00134,H045,AT_HOSPITAL
E00135,H029,AT_HOSPITAL
E00136,H004,AT_HOSPITAL
E00137,H034,AT_HOSPITAL
E00138,H029,AT_HOSPITAL
E00139,H002,AT_HOSPITAL
E00140,H021,AT_HOSPITAL
E00141,H007,AT_HOSPITAL
E00142,H017,AT_HOSPITAL
E00143,H016,AT_HOSPITAL
E00144,H024,AT_HOSPITAL
E00145,H049,AT_HOSPITAL
E00146,H008,AT_HOSPITAL
E00147,H016,AT_HOSPITAL
E00148,H018,AT_HOSPITAL
E00149,H010,AT_HOSPITAL
E00150,H015,AT_HOSPITAL
E00151,H033,AT_HOSPITAL
E00152,H049,AT_HOSPITAL
E00153,H002,AT_HOSPITAL
E00154,H041,AT_HOSPITAL
E00155,H042,AT_HOSPITAL
E00156,H016,AT_HOSPITAL
E00157,H043,AT_HOSPITAL
E00158,H046,AT_HOSPITAL
E00159,H025,AT_HOSPITAL
E00160,H041,AT_HOSPITAL
E00161,H028,AT_HOSPITAL
E00162,H039,AT_HOSPITAL
E00163,H045,AT_HOSPITAL
E00164,H012,AT_HOSPITAL
E00165,H016,AT_HOSPITAL
E00166,H015,AT_HOSPITAL
E00167,H001,AT_HOSPITAL
E00168,H008,AT_HOSPITAL
E00169,H045,AT_HOSPITAL
E00170,H041,AT_HOSPITAL
E00171,H022,AT_HOSPITAL
E00172,H016,AT_HOSPITAL
E00173,H035,AT_HOSPITAL
E00174,H023,AT_HOSPITAL
E00175,H017,AT_HOSPITAL
E00176,H026,AT_HOSPITAL
E00177,H023,AT_HOSPITAL
E00178,H044,AT_HOSPITAL
E00179,H008,AT_HOSPITAL
E00180,H049,AT_HOSPITAL
E00181,H036,AT_HOSPITAL
E00182,H017,AT_HOSPITAL
E00183,H036,AT_HOSPITAL
E00184,H024,AT_HOSPITAL
E00185,H039,AT_HOSPITAL
E00186,H007,AT_HOSPITAL
E00187,H006,AT_HOSPITAL
E00188,H040,AT_HOSPITAL
E00189,H017,AT_HOSPITAL
E00190,H019,AT_HOSPITAL
E00191,H016,AT_HOSPITAL
E00192,H048,AT_HOSPITAL
E00193,H024,AT_HOSPITAL
E00194,H049,AT_HOSPITAL
E00195,H016,AT_HOSPITAL
E00196,H008,AT_HOSPITAL
E00197,H005,AT_HOSPITAL
E00198,H037,AT_HOSPITAL
E00199,H010,AT_HOSPITAL
E00200,H031,AT_HOSPITAL
E00201,H028,AT_HOSPITAL
E00202,H019,AT_HOSPITAL
E00203,H039,AT_HOSPITAL
E00204,H045,AT_HOSPITAL
E00205,H021,AT_HOSPITAL
E00206,H048,AT_HOSPITAL
E00207,H020,AT_HOSPITAL
E00208,H019,AT_HOSPITAL
E00209,H034,AT_HOSPITAL
E00210,H044,AT_HOSPITAL
E00211,H049,AT_HOSPITAL
E00212,H014,AT_HOSPITAL
E00213,H023,AT_HOSPITAL
E00214,H033,AT_HOSPITAL
E00215,H035,AT_HOSPITAL
E00216,H050,AT_HOSPITAL
E00217,H024,AT_HOSPITAL
E00218,H030,AT_HOSPITAL
E00219,H034,AT_HOSPITAL
E00220,H029,AT_HOSPITAL
E00221,H050,AT_HOSPITAL
E00222,H042,AT_HOSPITAL
E00223,H010,AT_HOSPITAL
E00224,H015,AT_HOSPITAL
E00225,H028,AT_HOSPITAL
E00226,H025,AT_HOSPITAL
E00227,H016,AT_HOSPITAL
E00228,H042,AT_HOSPITAL
E00229,H039,AT_HOSPITAL
E00230,H047,AT_HOSPITAL
E00231,H028,AT_HOSPITAL
E00232,H046,AT_HOSPITAL
E00233,H011,AT_HOSPITAL
E00234,H041,AT_HOSPITAL
E00235,H038,AT_HOSPITAL
E00236,H024,AT_HOSPITAL
E00237,H029,AT_HOSPITAL
E00238,H030,AT_HOSPITAL
E00239,H048,AT_HOSPITAL
E00240,H048,AT_HOSPITAL
E00241,H013,AT_HOSPITAL
E00242,H007,AT_HOSPITAL
E00243,H003,AT_HOSPITAL
E00244,H025,AT_HOSPITAL
E00245,H049,AT_HOSPITAL
E00246,H011,AT_HOSPITAL
E00247,H001,AT_HOSPITAL
E00248,H044,AT_HOSPITAL
E00249,H009,AT_HOSPITAL
E00250,H028,AT_HOSPITAL
E00251,H012,AT_HOSPITAL
E00252,H028,AT_HOSPITAL
E00253,H027,AT_HOSPITAL
E00254,H039,AT_HOSPITAL
E00255,H042,AT_HOSPITAL
E00256,H001,AT_HOSPITAL
E00257,H005,AT_HOSPITAL
E00258,H031,AT_HOSPITAL
E00259,H015,AT_HOSPITAL
E00260,H029,AT_HOSPITAL
E00261,H002,AT_HOSPITAL
E00262,H012,AT_HOSPITAL
E00263,H039,AT_HOSPITAL
E00264,H049,AT_HOSPITAL
E00265,H044,AT_HOSPITAL
E00266,H039,AT_HOSPITAL
E00267,H044,AT_HOSPITAL
E00268,H035,AT_HOSPITAL
E00269,H014,AT_HOSPITAL
E00270,H022,AT_HOSPITAL
E00271,H044,AT_HOSPITAL
E00272,H050,AT_HOSPITAL
E00273,H031,AT_HOSPITAL
E00274,H029,AT_HOSPITAL
E00275,H023,AT_HOSPITAL
E00276,H006,AT_HOSPITAL
E00277,H020,AT_HOSPITAL
E00278,H007,AT_HOSPITAL
E00279,H048,AT_HOSPITAL
E00280,H039,AT_HOSPITAL
E00281,H026,AT_HOSPITAL
E00282,H030,AT_HOSPITAL
E00283,H012,AT_HOSPITAL
E00284,H023,AT_HOSPITAL
E00285,H026,AT_HOSPITAL
E00286,H050,AT_HOSPITAL
E00287,H021,AT_HOSPITAL
E00288,H001,AT_HOSPITAL
E00289,H031,AT_HOSPITAL
E00290,H005,AT_HOSPITAL
E00291,H034,AT_HOSPITAL
E00292,H039,AT_HOSPITAL
E00293,H018,AT_HOSPITAL
E00294,H040,AT_HOSPITAL
E00295,H016,AT_HOSPITAL
E00296,H025,AT_HOSPITAL
E00297,H035,AT_HOSPITAL
E00298,H022,AT_HOSPITAL
E00299,H016,AT_HOSPITAL
E00300,H017,AT_HOSPITAL
E00301,H047,AT_HOSPITAL
E00302,H019,AT_HOSPITAL
E00303,H044,AT_HOSPITAL
E00304,H018,AT_HOSPITAL
E00305,H049,AT_HOSPITAL
E00306,H048,AT_HOSPITAL
E00307,H012,AT_HOSPITAL
E00308,H048,AT_HOSPITAL
E00309,H015,AT_HOSPITAL
E00310,H010,AT_HOSPITAL
E00311,H034,AT_HOSPITAL
E00312,H015,AT_HOSPITAL
E00313,H048,AT_HOSPITAL
E00314,H002,AT_HOSPITAL
E00315,H025,AT_HOSPITAL
E00316,H035,AT_HOSPITAL
E00317,H042,AT_HOSPITAL
E00318,H001,AT_HOSPITAL
E00319,H031,AT_HOSPITAL
E00320,H037,AT_HOSPITAL
E00321,H043,AT_HOSPITAL
E00322,H017,AT_HOSPITAL
E00323,H005,AT_HOSPITAL
E00324,H024,AT_HOSPITAL
E00325,H047,AT_HOSPITAL
E00326,H035,AT_HOSPITAL
E00327,H041,AT_HOSPITAL
E00328,H008,AT_HOSPITAL
E00329,H023,AT_HOSPITAL
E00330,H036,AT_HOSPITAL
E00331,H021,AT_HOSPITAL
E00332,H018,AT_HOSPITAL
E00333,H024,AT_HOSPITAL
E00334,H025,AT_HOSPITAL
E00335,H018,AT_HOSPITAL
E00336,H050,AT_HOSPITAL
E00337,H034,AT_HOSPITAL
E00338,H015,AT_HOSPITAL
E00339,H029,AT_HOSPITAL
E00340,H044,AT_HOSPITAL
E00341,H030,AT_HOSPITAL
E00342,H003,AT_HOSPITAL
E00343,H039,AT_HOSPITAL
E00344,H025,AT_HOSPITAL
E00345,H019,AT_HOSPITAL
E00346,H008,AT_HOSPITAL
E00347,H014,AT_HOSPITAL
E00348,H011,AT_HOSPITAL
E00349,H005,AT_HOSPITAL
E00350,H007,AT_HOSPITAL
E00351,H010,AT_HOSPITAL
E00352,H034,AT_HOSPITAL
E00353,H035,AT_HOSPITAL
E00354,H048,AT_HOSPITAL
E00355,H016,AT_HOSPITAL
E00356,H050,AT_HOSPITAL
E00357,H004,AT_HOSPITAL
E00358,H012,AT_HOSPITAL
E00359,H008,AT_HOSPITAL
E00360,H032,AT_HOSPITAL
E00361,H024,AT_HOSPITAL
E00362,H037,AT_HOSPITAL
E00363,H035,AT_HOSPITAL
E00364,H017,AT_HOSPITAL
E00365,H023,AT_HOSPITAL
E00366,H041,AT_HOSPITAL
E00367,H020,AT_HOSPITAL
E00368,H042,AT_HOSPITAL
E00369,H002,AT_HOSPITAL
E00370,H018,AT_HOSPITAL
E00371,H003,AT_HOSPITAL
E00372,H026,AT_HOSPITAL
E00373,H038,AT_HOSPITAL
E00374,H023,AT_HOSPITAL
E00375,H045,AT_HOSPITAL
E00376,H025,AT_HOSPITAL
E00377,H027,AT_HOSPITAL
E00378,H030,AT_HOSPITAL
E00379,H013,AT_HOSPITAL
E00380,H042,AT_HOSPITAL
E00381,H002,AT_HOSPITAL
E00382,H028,AT_HOSPITAL
E00383,H009,AT_HOSPITAL
E00384,H017,AT_HOSPITAL
E00385,H008,AT_HOSPITAL
E00386,H035,AT_HOSPITAL
E00387,H033,AT_HOSPITAL
E00388,H001,AT_HOSPITAL
E00389,H042,AT_HOSPITAL
E00390,H028,AT_HOSPITAL
E00391,H044,AT_HOSPITAL
E00392,H013,AT_HOSPITAL
E00393,H044,AT_HOSPITAL
E00394,H024,AT_HOSPITAL
E00395,H044,AT_HOSPITAL
E00396,H026,AT_HOSPITAL
E00397,H004,AT_HOSPITAL
E00398,H002,AT_HOSPITAL
E00399,H020,AT_HOSPITAL
E00400,H036,AT_HOSPITAL
E00401,H020,AT_HOSPITAL
E00402,H002,AT_HOSPITAL
E00403,H048,AT_HOSPITAL
E00404,H007,AT_HOSPITAL
E00405,H047,AT_HOSPITAL
E00406,H020,AT_HOSPITAL
E00407,H021,AT_HOSPITAL
E00408,H021,AT_HOSPITAL
E00409,H004,AT_HOSPITAL
E00410,H032,AT_HOSPITAL
E00411,H001,AT_HOSPITAL
E00412,H048,AT_HOSPITAL
E00413,H005,AT_HOSPITAL
E00414,H024,AT_HOSPITAL
E00415,H032,AT_HOSPITAL
E00416,H022,AT_HOSPITAL
E00417,H029,AT_HOSPITAL
E00418,H021,AT_HOSPITAL
E00419,H018,AT_HOSPITAL
E00420,H046,AT_HOSPITAL
E00421,H039,AT_HOSPITAL
E00422,H012,AT_HOSPITAL
E00423,H047,AT_HOSPITAL
E00424,H036,AT_HOSPITAL
E00425,H050,AT_HOSPITAL
E00426,H028,AT_HOSPITAL
E00427,H002,AT_HOSPITAL
E00428,H005,AT_HOSPITAL
E00429,H031,AT_HOSPITAL
E00430,H006,AT_HOSPITAL
E00431,H020,AT_HOSPITAL
E00432,H011,AT_HOSPITAL
E00433,H047,AT_HOSPITAL
E00434,H013,AT_HOSPITAL
E00435,H005,AT_HOSPITAL
E00436,H033,AT_HOSPITAL
E00437,H002,AT_HOSPITAL
E00438,H014,AT_HOSPITAL
E00439,H010,AT_HOSPITAL
E00440,H050,AT_HOSPITAL
E00441,H002,AT_HOSPITAL
E00442,H021,AT_HOSPITAL
E00443,H014,AT_HOSPITAL
E00444,H003,AT_HOSPITAL
E00445,H005,AT_HOSPITAL
E00446,H020,AT_HOSPITAL
E00447,H002,AT_HOSPITAL
E00448,H050,AT_HOSPITAL
E00449,H044,AT_HOSPITAL
E00450,H029,AT_HOSPITAL
E00451,H033,AT_HOSPITAL
E00452,H012,AT_HOSPITAL
E00453,H008,AT_HOSPITAL
E00454,H040,AT_HOSPITAL
E00455,H031,AT_HOSPITAL
E00456,H019,AT_HOSPITAL
E00457,H039,AT_HOSPITAL
E00458,H022,AT_HOSPITAL
E00459,H036,AT_HOSPITAL
E00460,H050,AT_HOSPITAL
E00461,H003,AT_HOSPITAL
E00462,H023,AT_HOSPITAL
E00463,H016,AT_HOSPITAL
E00464,H033,AT_HOSPITAL
E00465,H050,AT_HOSPITAL
E00466,H010,AT_HOSPITAL
E00467,H012,AT_HOSPITAL
E00468,H024,AT_HOSPITAL
E00469,H037,AT_HOSPITAL
E00470,H039,AT_HOSPITAL
E00471,H025,AT_HOSPITAL
E00472,H003,AT_HOSPITAL
E00473,H021,AT_HOSPITAL
E00474,H048,AT_HOSPITAL
E00475,H004,AT_HOSPITAL
E00476,H022,AT_HOSPITAL
E00477,H001,AT_HOSPITAL
E00478,H021,AT_HOSPITAL
E00479,H044,AT_HOSPITAL
E00480,H032,AT_HOSPITAL
E00481,H036,AT_HOSPITAL
E00482,H016,AT_HOSPITAL
E00483,H028,AT_HOSPITAL
E00484,H017,AT_HOSPITAL
E00485,H015,AT_HOSPITAL
E00486,H049,AT_HOSPITAL
E00487,H028,AT_HOSPITAL
E00488,H008,AT_HOSPITAL
E00489,H021,AT_HOSPITAL
E00490,H018,AT_HOSPITAL
E00491,H019,AT_HOSPITAL
E00492,H028,AT_HOSPITAL
E00493,H049,AT_HOSPITAL
E00494,H033,AT_HOSPITAL
E00495,H018,AT_HOSPITAL
E00496,H038,AT_HOSPITAL
E00497,H032,AT_HOSPITAL
E00498,H025,AT_HOSPITAL
E00499,H032,AT_HOSPITAL
E00500,H007,AT_HOSPITAL
